player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Brenden Aaronson,7,USA,FW,22,82,0,0,0,0,1,0,0,0,25,1,0,0,0.0,0.0,0.0,3,0,12,14,85.7,4,14,0,3,1
Darko Gyabi,18,ENG,FW,18,8,0,0,0,0,1,0,0,0,8,2,0,2,0.1,0.1,0.0,0,0,4,4,100.0,2,4,0,1,0
Degnand Gnonto,29,ITA,LW,19,90,0,0,0,0,2,0,1,0,34,0,0,1,0.1,0.1,0.0,5,0,20,28,71.4,1,28,5,2,1
Rodrigo,19,ESP,RW,31,71,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.1,1,0,18,21,85.7,0,10,0,0,0
Joe Gelhardt,30,ENG,RW,20,19,0,0,0,0,1,0,0,0,7,1,0,1,0.1,0.1,0.0,0,0,2,2,100.0,0,2,0,2,0
Adam Forshaw,4,ENG,LM,31,64,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,17,20,85.0,4,16,0,2,2
Mateusz Klich,43,POL,"RM,LM",32,26,0,0,0,0,0,0,1,0,12,0,0,2,0.0,0.0,0.0,0,0,9,9,100.0,3,6,0,1,0
Marc Roca,8,ESP,CM,26,90,0,0,0,0,0,0,0,0,55,1,0,2,0.0,0.0,0.0,0,0,26,38,68.4,5,22,0,1,1
Sam Greenwood,42,ENG,"RM,LM",20,90,0,1,0,0,2,0,1,0,28,2,0,2,0.1,0.1,0.2,2,1,12,20,60.0,1,10,1,1,0
Pascal Struijk,21,NED,LB,23,90,1,0,0,0,1,1,0,0,73,2,2,1,0.1,0.1,0.0,1,0,42,55,76.4,6,23,0,0,0
Liam Cooper,6,SCO,CB,31,71,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,23,28,82.1,0,12,0,1,0
Diego Llorente,14,ESP,CB,29,19,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,1,7,0,0,0
Robin Koch,5,GER,CB,26,90,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.0,1,0,18,29,62.1,0,11,0,0,0
Rasmus Nissen,25,DEN,RB,25,64,0,0,0,0,1,0,0,0,30,2,0,4,0.0,0.0,0.0,0,0,13,19,68.4,2,12,0,0,0
Luke Ayling,2,ENG,RB,31,26,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,7,10,70.0,3,6,1,1,1
Illan Meslier,1,FRA,GK,22,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,15,31,48.4,0,19,0,0,0
